,PlayerID,Player_Name,Age,Height,MaxRank,Hand,Country,First_Serve_%,First_Serve_Win_%,win_count,lose_count,Win%
1052,103427,Yew Ming Si,29.5222450376,,,U,MAS,,,5.0,9.0,0.56
1053,108591,Adam Jaya,24.1396303901,,,U,MAS,,,,6.0,
1054,104040,Adam Thompson,22.9541409993,,713.0,R,NZL,,,3.0,2.0,1.5
1055,108961,Abd Hazli Bin Zainuddin,28.3230663929,,,R,MAS,,,1.0,3.0,0.33
1056,104908,Mikal Oliver Statham,22.3901437372,,756.0,R,NZL,,,1.0,1.0,1.0
1057,108718,Vicente Elberto Anasta,27.7262149213,,,U,PHI,,,,2.0,
1058,108977,George Khrikadze,20.2409308693,,,U,GEO,,,,4.0,
1059,104336,Gvidas Sabeckis,25.2758384668,,564.0,R,LTU,,,,2.0,
1060,106024,Dovydas Sakinis,16.6652977413,,,L,LTU,,,2.0,5.0,0.4
1061,104051,Andrej Kracman,26.5270362765,,,R,SLO,,,9.0,6.0,1.5
1062,104215,Andrei Gorban,25.9657768652,,351.0,U,MDA,,,3.0,7.0,0.43
1063,104603,Andrei Ciumac,29.4729637235,,892.0,L,MDA,,,,2.0,
1064,103882,Adrians Zguns,27.5947980835,,600.0,R,LAT,,,1.0,2.0,0.5
1065,106201,Maxim Dubarenco,15.6878850103,,,R,MDA,,,6.0,8.0,0.75
1066,103936,Todor Enev,22.4229979466,,267.0,R,BUL,,,11.0,13.0,0.85
1067,104775,Adam Kellner,24.9226557153,,249.0,R,HUN,,,6.0,7.0,0.86
1068,104910,Tihomir Grozdanov,26.7488021903,,409.0,U,BUL,,,4.0,2.0,2.0
1069,104067,Goran Tosic,26.7460643395,,499.0,R,MNE,,,1.0,3.0,0.33
1070,105187,Daniel Danilovic,20.9472963723,,527.0,R,SWE,,,,3.0,
1071,102696,Guillaume Couillard,27.3045859001,,704.0,R,MON,,,3.0,8.0,0.38
1072,108719,Nemanja Kontic,27.947980835,,,U,MNE,,,,1.0,
1073,108720,Eddy Chala,24.0492813142,,1263.0,R,ALG,,,1.0,1.0,1.0
1074,104945,James Mcgee,28.090349076,183.0,150.0,R,IRL,,,9.0,10.0,0.9
1075,108721,Philippos Tsangaridis,16.6652977413,,,U,CYP,,,,5.0,
1076,105305,Valentin Dimov,20.3175906913,,730.0,R,BUL,,,,2.0,
1077,108722,Demetrios Leontis,30.6119096509,,,U,CYP,,,,1.0,
1078,104454,Murad Inoyatov,24.4709103354,,441.0,R,UZB,,,3.0,9.0,0.33
1079,105790,Yong Kyu Lim,20.6379192334,,288.0,R,KOR,,,11.0,8.0,1.38
1080,104609,Omar Hedayet,23.7891854894,,1284.0,R,EGY,,,2.0,,
1081,108723,Alexander Tavkhelidze,19.7262149213,,,U,GEO,,,,1.0,
1082,108724,Valentin Rahmine,17.4784394251,,,R,ALG,,,,2.0,
1083,108725,Sid Ali Akkal,35.1786447639,,,U,ALG,,,,1.0,
1084,108726,Dominic Pagon,21.3278576318,,,L,JAM,,,,1.0,
1085,108727,Tyler Chin,21.0075290897,,,U,JAM,,,,1.0,
1086,103829,Cristian Paiz,24.5968514716,,963.0,U,GUA,,,3.0,5.0,0.6
1087,108728,Cheuk Wai Hui,24.2792607803,,,R,HKG,,,1.0,1.0,1.0
1088,106664,Brian Hung,23.8576317591,,,R,HKG,,,1.0,,
1089,108729,Hassan Al Mousa,19.3292265572,,,U,KUW,,,,1.0,
1090,127760,Lukas Klein,23.3264887064,,246.0,R,SVK,,,2.0,4.0,0.5
1091,106291,Luke Saville,20.9637234771,,164.0,R,AUS,0.6288659793814433,0.7213114754098361,2.0,7.0,0.29
1092,207733,Jack Draper,19.5154004107,,253.0,L,GBR,0.7777777777777778,0.873015873015873,2.0,3.0,0.67
1093,208502,Dominic Stricker,18.9240246407,180.0,281.0,L,SUI,0.6153846153846154,0.90625,5.0,3.0,1.67
1094,207678,Juan Manuel Cerundolo,19.9808350445,,91.0,L,ARG,0.5614035087719298,0.90625,6.0,6.0,1.0
1095,209857,Leandro Riedi,19.4743326489,191.0,748.0,R,SUI,0.6415094339622641,0.8529411764705882,,1.0,
1096,200240,Vit Kopriva,24.0930869268,,249.0,U,CZE,0.6666666666666666,0.7142857142857143,3.0,1.0,3.0
1097,126627,Johan Nikles,24.3230663929,,409.0,R,SUI,0.6666666666666666,0.7142857142857143,,2.0,
1098,126623,Alexander Erler,23.7453798768,,337.0,U,AUT,0.6153846153846154,0.6428571428571429,1.0,1.0,1.0
1099,209903,Lukas Neumayer,18.8856947296,183.0,980.0,R,AUT,0.5128205128205128,0.7833333333333333,,1.0,
1100,209070,Arthur Cazaux,18.7707049966,,452.0,R,FRA,0.5507246376811594,0.6578947368421053,1.0,2.0,0.5
1101,208278,Shintaro Mochizuki,17.7275838467,,639.0,R,JPN,0.47058823529411764,0.75,,2.0,
1102,144684,Alex Molcan,23.7837097878,,117.0,L,SVK,0.6739130434782609,0.8064516129032258,7.0,6.0,1.17
1103,202104,Sebastian Baez,20.8624229979,,111.0,R,ARG,0.8181818181818182,0.7777777777777778,3.0,4.0,0.75
1104,131934,Andrea Vavassori,26.5133470226,,289.0,U,ITA,0.660377358490566,0.8,1.0,1.0,1.0
1105,209863,Leo Borg,18.4859685147,183.0,2146.0,R,SWE,0.6153846153846154,0.875,,1.0,
1106,207213,Duje Ajdukovic,20.4490075291,,275.0,R,CRO,0.5869565217391305,0.6666666666666666,1.0,1.0,1.0
1107,105911,Andrea Collarini,29.4647501711,,210.0,L,ARG,0.5869565217391305,0.6666666666666666,,1.0,
1108,144869,Tomas Martin Etcheverry,21.6016427105,,234.0,R,ARG,0.835820895522388,0.7142857142857143,1.0,2.0,0.5
1109,202058,Thiago Agustin Tirante,19.8904859685,,386.0,R,ARG,0.6075949367088608,0.7916666666666666,,1.0,
1110,126185,Evgenii Tiurnev,24.5475701574,,304.0,R,RUS,0.4918032786885246,0.9333333333333333,,2.0,
1111,106288,Mathias Bourgue,23.3593429158,,156.0,R,FRA,0.5918367346938775,0.7758620689655172,1.0,4.0,0.25
1112,200589,Sam Riffice,22.4996577687,,542.0,U,USA,0.5853658536585366,0.8958333333333334,,1.0,
1113,111454,Li Tu,24.7036276523,,,R,AUS,0.47692307692307695,0.8709677419354839,,2.0,
1114,200336,Trent Bryde,21.9219712526,,1164.0,R,USA,0.6185567010309279,0.7666666666666667,,1.0,
1115,124013,Eduardo Nava,24.4517453799,,1761.0,R,USA,0.7142857142857143,0.75,,1.0,
1116,132686,Nuno Borges,24.180698152,,331.0,R,POR,0.6375,0.7058823529411765,1.0,1.0,1.0
1117,105512,Alexander Sarkissian,25.9274469541,,176.0,R,USA,0.6216216216216216,0.7391304347826086,2.0,4.0,0.5
1118,209262,Tristan Schoolkate,19.9315537303,,844.0,R,AUS,0.6388888888888888,0.6521739130434783,,1.0,
1119,208013,Dane Sweeny,19.9698836413,,797.0,R,AUS,0.6666666666666666,0.6333333333333333,1.0,1.0,1.0
1120,126573,Thomas Fancutt,25.9356605065,,562.0,R,AUS,0.7090909090909091,0.8205128205128205,,1.0,
1121,126409,Hugo Grenier,24.7857631759,,250.0,R,FRA,0.7391304347826086,0.7254901960784313,1.0,1.0,1.0
1122,202398,Michael Vrbensky,21.0266940452,,311.0,R,CZE,0.6176470588235294,0.7857142857142857,,1.0,
1123,106425,Blake Mott,20.7392197125,,287.0,U,AUS,0.6463414634146342,0.7169811320754716,,2.0,
1124,117358,Harry Bourchier,25.0239561944,,324.0,R,AUS,0.6461538461538462,0.7142857142857143,1.0,1.0,1.0
1125,134840,Raul Brancaccio,24.0547570157,,336.0,U,ITA,0.7887323943661971,0.7142857142857143,,1.0,
1126,207925,Flavio Cobolli,19.0499657769,,429.0,U,ITA,0.5546875,0.6338028169014085,1.0,1.0,1.0
1127,209098,Hamad Medjedovic,17.8507871321,,672.0,R,SRB,0.7708333333333334,0.7837837837837838,,1.0,
1128,209916,Marko Topo,17.6947296372,,1512.0,U,SRB,0.6097560975609756,0.64,,1.0,
1129,200416,August Holmgren,23.4332648871,,901.0,R,DEN,0.5428571428571428,0.8421052631578947,3.0,1.0,3.0
1130,206681,Fabian Marozsan,22.1245722108,,359.0,R,HUN,0.6909090909090909,0.9473684210526315,,1.0,
1131,210250,Erik Arutiunian,16.900752909,,,U,BLR,0.7692307692307693,0.675,,1.0,
1132,200310,Alexander Zgirovsky,20.1779603012,,1233.0,U,BLR,0.5789473684210527,0.9090909090909091,,1.0,
1133,123961,Murkel Alejandro Dellien Velasco,23.9917864476,,1332.0,U,BOL,0.6842105263157895,0.7307692307692307,1.0,1.0,1.0
1134,126107,Michael Geerts,26.6557152635,,289.0,R,BEL,0.5671641791044776,0.8157894736842105,1.0,,
1135,126197,Orlando Luz,23.5947980835,,278.0,R,BRA,0.6842105263157895,0.8461538461538461,1.0,1.0,1.0
1136,207799,Matheus Pucinelli De Almeida,20.4517453799,,318.0,U,BRA,0.6190476190476191,0.6923076923076923,1.0,,
1137,208317,Roey Tabet,19.7289527721,,,U,LIB,0.6190476190476191,0.6923076923076923,,1.0,
1138,111187,Kaichi Uchida,26.5215605749,,318.0,R,JPN,0.546875,0.7714285714285715,1.0,,
1139,202122,Yuta Shimizu,21.7275838467,,340.0,L,JPN,0.6153846153846154,0.875,1.0,,
1140,210079,Jisung Nam,28.0793976728,,,U,KOR,0.6078431372549019,0.7741935483870968,1.0,,
1141,207386,Finn Reynolds,21.6919917864,,,L,NZL,0.5671641791044776,0.7368421052631579,,1.0,
1142,202378,Ignacio Carou,22.173853525,,867.0,U,ARG,0.5666666666666667,0.6176470588235294,,1.0,
1143,200297,Aziz Ouakaa,22.1026694045,,780.0,U,TUN,0.5636363636363636,0.8064516129032258,1.0,1.0,1.0
1144,208122,Thabo Ncube,20.6023271732,,,R,ZIM,0.5892857142857143,0.6363636363636364,,1.0,
1145,202269,Justin Barki,21.3004791239,,,U,INA,0.6349206349206349,0.75,1.0,1.0,1.0
1146,200572,Nick Hardt,20.9801505818,,355.0,U,DOM,0.625,0.78,1.0,2.0,0.5
1147,207249,Alexandros Skorilas,21.4948665298,,1199.0,R,GRE,0.6060606060606061,0.625,1.0,,
1148,209147,Vilius Gaubas,16.7063655031,,,U,LTU,0.6060606060606061,0.625,,1.0,
1149,207976,Lluis Miralles,20.3531827515,,,U,ESP,,,,1.0,
1150,207457,Wojciech Marek,19.7618069815,,632.0,R,POL,,,,1.0,
1151,208367,Dimitri Badra,20.1423682409,,,U,VEN,0.6774193548387096,0.8095238095238095,,1.0,
1152,210107,Bor Artnak ,17.2758384668,,1758.0,U,SLO,0.5897435897435898,0.5434782608695652,1.0,,
1153,200622,Hernando Jose Escurra Isnardi,23.7508555784,,,,PAR,0.6133333333333333,0.6304347826086957,1.0,1.0,1.0
1154,210274,Sebastian Dominko,18.3381245722,,,U,SLO,0.6133333333333333,0.6304347826086957,,1.0,
1155,144940,Mattias Siimar,23.6084873374,,1041.0,U,EST,0.5135135135135135,0.8421052631578947,,2.0,
1156,208843,Jerome Kym,18.5845311431,,1113.0,,SUI,0.64,0.59375,1.0,,
1157,207826,Siim Troost,21.7686516085,,1580.0,R,EST,0.64,0.59375,,1.0,
1158,134087,Johannes Ingildsen,24.2026009582,,1546.0,R,DEN,0.4827586206896552,0.75,,1.0,
1159,120270,Edgars Manusis,34.5571526352,,,U,LAT,0.45454545454545453,0.9,,1.0,
1160,100282,Guillermo Vilas,29.8809034908,180.0,2.0,L,ARG,,,946.0,296.0,3.2
1161,100342,Vitas Gerulaitis,23.5920602327,183.0,3.0,R,USA,,,539.0,235.0,2.29
1162,100581,John McEnroe,22.4804928131,180.0,1.0,L,USA,,,886.0,201.0,4.41
1163,100360,Brian Teacher,26.6310746064,190.0,9.0,R,USA,,,336.0,237.0,1.42
1164,100232,Eddie Dibbs,27.6796714579,170.0,5.0,R,USA,,,599.0,260.0,2.3
1165,100394,Angel Gimenez,23.151266256,163.0,43.0,R,ESP,,,88.0,109.0,0.81
1166,100319,Rick Fagel,27.1594798084,180.0,,R,USA,,,47.0,100.0,0.47
1167,100468,Dominique Bedel,23.9315537303,185.0,,R,FRA,,,60.0,88.0,0.68
1168,100711,Pedro Rebolledo,20.1095140315,170.0,,R,CHI,,,111.0,116.0,0.96
1169,100640,Stefan Simonsson,21.0595482546,175.0,,R,SWE,,,100.0,125.0,0.8
1170,100538,Alejandro Gattiker,22.7296372348,180.0,,R,ARG,,,4.0,23.0,0.17
1171,100119,Ilie Nastase,27.2772073922,183.0,1.0,R,ROU,,,872.0,326.0,2.67
1172,100395,Victor Pecci,24.4407939767,193.0,9.0,R,PAR,,,370.0,254.0,1.46
1173,100336,Guillermo Aubone,26.636550308,,,L,ARG,,,12.0,35.0,0.34
1174,100346,Paul Kronk,26.0396988364,,66.0,R,AUS,,,112.0,190.0,0.59
1175,100764,Gabriel Urpi,19.446954141,173.0,,R,ESP,,,43.0,67.0,0.64
1176,100384,Alejandro Cortes,25.5386721424,,,R,COL,,,24.0,39.0,0.62
1177,100506,Howard Schoenfield,23.1978097194,,,R,USA,,,11.0,43.0,0.26
1178,100233,Ricardo Cano,25.4127310062,170.0,41.0,R,ARG,,,155.0,158.0,0.98
1179,100518,Ricardo Acuna,23.0362765229,175.0,,R,CHI,,,74.0,114.0,0.65
1180,100483,Christophe Casa,23.6605065024,178.0,,R,FRA,,,16.0,38.0,0.42
1181,100443,Christophe Freyss,24.3887748118,183.0,82.0,L,FRA,,,49.0,83.0,0.59
1182,100228,Kjell Johansson,27.5208761123,,32.0,R,SWE,,,126.0,149.0,0.85
1183,100753,Juan Carlos Ayala,19.6084873374,,,R,CHI,,,1.0,5.0,0.2
1184,100115,Jaime Fillol,34.6502395619,180.0,,R,CHI,,,487.0,342.0,1.42
1185,100460,Jose Lopez Maeso,24.090349076,173.0,,R,ESP,,,68.0,95.0,0.72
1186,100367,Belus Prajoux,25.9137577002,170.0,,R,CHI,,,88.0,132.0,0.67
1187,100769,Mario Martinez,19.1813826146,170.0,33.0,R,BOL,,,91.0,79.0,1.15
1188,100653,Andres Gomez,30.3244353183,193.0,4.0,L,ECU,,,532.0,274.0,1.94
1189,100281,Sashi Menon,28.4654346338,180.0,,R,IND,,,102.0,188.0,0.54
1190,100292,Alvaro Fillol,28.1451060917,178.0,,R,CHI,,,33.0,84.0,0.39
1191,100155,Ramiro Benavides,32.9911019849,,,R,BOL,,,44.0,105.0,0.42
1192,109771,Jairo Velasco,33.7193702943,,,R,ESP,,,142.0,175.0,0.81
1193,100430,David Carter,24.7665982204,183.0,,R,AUS,,,77.0,118.0,0.65
1194,100300,Jose Higueras,30.340862423,178.0,6.0,R,ESP,,,457.0,247.0,1.85
1195,100543,Peter Elter,22.6310746064,178.0,,R,GER,,,92.0,122.0,0.75
1196,106715,Chaim Arlozorov,23.9917864476,,,R,ISR,,,1.0,6.0,0.17
1197,100646,Claudio Panatta,21.0978781656,178.0,,R,ITA,,,105.0,142.0,0.74
1198,100796,Ahmed El Mehelmy,19.1184120465,183.0,,R,EGY,,,16.0,24.0,0.67
1199,100713,John Fitzgerald,28.090349076,183.0,25.0,R,AUS,,,241.0,232.0,1.04
1200,100546,Eric Fromm,22.6995208761,178.0,,R,USA,,,51.0,83.0,0.61
1201,107672,Mario Calautti,,,,R,ITA,,,,1.0,
1202,100358,Mike Fishbach,26.2696783025,180.0,,R,USA,,,16.0,41.0,0.39
1203,107511,Khaled Baligh,,,,R,EGY,,,1.0,5.0,0.2
1204,100598,Wolfgang Popp,21.8069815195,183.0,,R,GER,,,35.0,76.0,0.46
1205,100176,Hans Kary,32.038329911,,,L,AUT,,,169.0,231.0,0.73
1206,100148,Ismail El Shafei,33.3141683778,,,R,EGY,,,234.0,282.0,0.83
1207,100091,Colin Dibley,36.4681724846,188.0,,R,AUS,,,325.0,311.0,1.05
1208,100249,Paolo Bertolucci,22.0725530459,175.0,12.0,R,ITA,,,206.0,151.0,1.36
1209,107205,Hisham Nasser,,,,R,EGY,,,5.0,6.0,0.83
1210,107649,Marco Alciati,,,,R,ITA,,,3.0,8.0,0.38
1211,100878,Christoph Zipf,18.2587268994,185.0,,R,GER,,,15.0,28.0,0.54
1212,100297,Corrado Barazzutti,25.5003422313,178.0,7.0,R,ITA,,,334.0,232.0,1.44
1213,100477,Gianni Ocleppo,22.9267624914,183.0,33.0,R,ITA,,,103.0,128.0,0.8
1214,100337,Mark Edmondson,28.1259411362,185.0,15.0,R,AUS,,,260.0,244.0,1.07
1215,100630,Gustavo Guerrero,21.0732375086,180.0,79.0,L,ARG,,,7.0,22.0,0.32
1216,100195,Nicolas Kelaidis,31.3593429158,178.0,,R,GRE,,,4.0,30.0,0.13
1217,100481,Roberto Vizcaino,23.871321013,178.0,,R,ESP,,,21.0,34.0,0.62
1218,100298,George Hardie,28.0492813142,,,L,USA,,,77.0,145.0,0.53
1219,100332,Balazs Taroczy,27.9069130732,183.0,12.0,R,HUN,,,430.0,241.0,1.78
1220,100274,Eric Deblicker,28.8925393566,,,R,FRA,,,65.0,90.0,0.72
1221,100589,Harald Theissen,21.8288843258,,,R,GER,,,7.0,13.0,0.54
1222,100800,Diego Perez,18.9431895962,178.0,,R,URU,,,227.0,236.0,0.96
1223,100315,Hank Pfister,29.6563997262,193.0,19.0,R,USA,,,261.0,214.0,1.22
1224,100572,Ney Keller,22.1327857632,,,R,BRA,,,1.0,6.0,0.17
1225,100782,Pablo Arraya,19.2470910335,180.0,,R,PER,,,179.0,180.0,0.99
1226,100318,Roger Guedes,27.2114989733,,,R,BRA,,,5.0,16.0,0.31
1227,100221,Carlos Kirmayr,31.0253251198,173.0,37.0,R,BRA,,,152.0,172.0,0.88
1228,100099,Thomaz Koch,30.0971937029,,43.0,L,BRA,,,175.0,145.0,1.21
1229,100393,Marcos Hocevar,27.7316906229,185.0,30.0,R,BRA,,,87.0,102.0,0.85
1230,100534,Steve Meister,22.7488021903,193.0,,R,USA,,,30.0,63.0,0.48
1231,100452,Bill Scanlon,27.1731690623,185.0,9.0,R,USA,,,302.0,259.0,1.17
1232,100240,Joao Soares,29.7385352498,185.0,,R,BRA,,,43.0,101.0,0.43
1233,100405,Fernando Maynetto,25.1334702259,,,R,PER,,,10.0,30.0,0.33
1234,100529,Kevin Curren,27.446954141,185.0,5.0,R,USA,,,340.0,240.0,1.42
1235,100584,Peter Lamb,22.0698151951,,,R,RSA,,,1.0,3.0,0.33
1236,106835,David Egdes,,,,R,RSA,,,1.0,1.0,1.0
1237,100779,Kevin Moir,19.4770704997,188.0,,R,RSA,,,3.0,10.0,0.3
1238,107078,George Rudman,,,,R,RSA,,,3.0,8.0,0.38
1239,100171,John Yuill,32.3148528405,,,R,RSA,,,92.0,137.0,0.67
1240,100775,Tian C Viljoen,19.5044490075,,,R,RSA,,,3.0,4.0,0.75
1241,100699,Chris Johnstone,20.4818617385,175.0,,R,AUS,,,36.0,63.0,0.57
1242,100173,Andrew Pattison,27.3730321697,188.0,28.0,R,USA,,,287.0,259.0,1.11
1243,100378,David Schneider,25.8891170431,185.0,,R,USA,,,31.0,89.0,0.35
1244,100545,Deon Joubert,22.7980835044,,,L,RSA,,,39.0,76.0,0.51
1245,100759,Danie Visser,19.6960985626,180.0,,L,RSA,,,92.0,129.0,0.71
1246,100450,Leo Palin,24.4599589322,178.0,,R,FIN,,,44.0,69.0,0.64
1247,106561,Anthony Fawcett,,,,R,RSA,,,1.0,7.0,0.14
1248,100259,Peter Feigl,29.3497604381,183.0,,R,AUT,,,119.0,125.0,0.95
1249,100476,Nigel Sears,24.0054757016,,,R,GBR,,,,1.0,
1250,100451,Tony Graham,24.4353182752,,,R,USA,,,19.0,46.0,0.41
1251,100440,Eddie Edwards,24.758384668,190.0,,R,RSA,,,87.0,134.0,0.65
1252,100738,Schalk Van Der Merwe,19.9726214921,,,R,RSA,,,10.0,20.0,0.5
1253,100804,Henri De Wet,19.099247091,188.0,,R,RSA,,,,3.0,
1254,100445,Steve Denton,24.5831622177,188.0,,R,USA,,,109.0,116.0,0.94
1255,100266,John Feaver,29.1362080767,190.0,,R,GBR,,,69.0,172.0,0.4
1256,100354,Bernard Mitton,25.4099931554,188.0,42.0,R,RSA,,,201.0,225.0,0.89
1257,100577,Rory Chappell,22.2286105407,,,R,RSA,,,8.0,13.0,0.62
1258,100121,Raymond Moore,34.6173853525,183.0,,R,RSA,,,334.0,350.0,0.95
1259,100257,Ross Case,29.4291581109,,,R,AUS,,,275.0,273.0,1.01
1260,100533,Paul Avis,22.9787816564,,,R,RSA,,,3.0,6.0,0.5
1261,100310,Mike Myburg,27.7864476386,,,R,RSA,,,9.0,24.0,0.38
1262,100928,Barry Moir,17.8480492813,180.0,,R,RSA,,,36.0,59.0,0.61
1263,100578,Brent Pirow,22.1629021218,,,R,RSA,,,2.0,10.0,0.2
1264,100515,Shlomo Glickstein,24.8323066393,188.0,22.0,R,ISR,,,190.0,160.0,1.19
1265,100246,Frank Puncec,29.7440109514,,,R,RSA,,,,9.0,
1266,100214,Adriano Panatta,26.1245722108,183.0,4.0,R,ITA,,,413.0,249.0,1.66
1267,100607,Eduardo Bengoechea,28.3367556468,185.0,23.0,R,ARG,,,103.0,117.0,0.88
1268,100421,Jan Norback,25.3716632444,,84.0,R,SWE,,,37.0,78.0,0.47
1269,100307,Paul Torre,28.0574948665,180.0,,R,FRA,,,15.0,20.0,0.75
1270,100615,Gianluca Rinaldini,21.8288843258,,,R,ITA,,,9.0,27.0,0.33
1271,100243,Steve Krulevitz,30.0260095825,175.0,,R,USA,,,123.0,203.0,0.61
1272,100667,Per Hjertquist,21.28678987,183.0,68.0,R,SWE,,,60.0,74.0,0.81
1273,100113,Jan Kodes,35.2717316906,175.0,,R,CZE,,,462.0,265.0,1.74
1274,100701,Marko Ostoja,20.6324435318,175.0,,R,CRO,,,88.0,142.0,0.62
1275,100652,Cassio Motta,21.2922655715,180.0,,R,BRA,,,118.0,180.0,0.66
1276,100934,Matt Anger,17.9685147159,188.0,,R,USA,,,82.0,106.0,0.77
1277,100526,Ricardo Ycaza,23.4223134839,183.0,44.0,R,ECU,,,78.0,103.0,0.76
1278,107000,Fernando Dalla Fontana,,,,R,ARG,,,12.0,28.0,0.43
1279,106531,Andrei Dirzu,,,,R,ROU,,,7.0,14.0,0.5
1280,100220,Jiri Hrebec,30.7186858316,,,R,CZE,,,183.0,182.0,1.01
1281,100456,Ferdi Taygan,24.5065023956,173.0,,R,USA,,,74.0,121.0,0.61
1282,100498,Klaus Eberhard,23.7289527721,,,R,GER,,,53.0,74.0,0.72
1283,100536,Fernando Luna,26.0561259411,175.0,33.0,R,ESP,,,178.0,165.0,1.08
1284,100368,Haroon Ismail,26.2778918549,178.0,,R,ZIM,,,28.0,54.0,0.52
1285,100463,Ben Mckown,24.1177275838,,,R,USA,,,4.0,9.0,0.44
1286,100392,Richard Meyer,25.4729637235,183.0,84.0,R,USA,,,42.0,77.0,0.55
1287,100562,Tom Cain,22.3709787817,185.0,,R,USA,,,43.0,67.0,0.64
1288,100924,Jorge Lozano,17.7741273101,180.0,,R,MEX,,,28.0,53.0,0.53
1289,100499,Chris Mayotte,23.4387405886,,,R,USA,,,34.0,58.0,0.59
1290,100375,John Hayes,25.8836413415,193.0,,R,USA,,,16.0,28.0,0.57
1291,100461,Billy Martin,24.1642710472,178.0,,R,USA,,,145.0,174.0,0.83
1292,100570,Marty Davis,22.2751540041,183.0,,R,USA,,,153.0,173.0,0.88
1293,100201,Syd Ball,31.0828199863,188.0,,R,AUS,,,99.0,168.0,0.59
1294,100229,Dick Stockton,30.0150581793,188.0,,R,USA,,,393.0,262.0,1.5
1295,101061,Jimmy Arias,16.5229295003,175.0,,R,USA,,,288.0,223.0,1.29
1296,107297,Javier Ordaz,,,,R,MEX,,,1.0,3.0,0.33
1297,106447,Adolfo Gonzalez,,,,R,MEX,,,3.0,3.0,1.0
1298,100265,Cliff Letcher,29.0403832991,,,R,AUS,,,64.0,121.0,0.53
1299,100182,Mike Estep,31.6002737851,173.0,,R,USA,,,106.0,168.0,0.63
1300,100448,Bruce Foxworth,24.4134154689,180.0,,R,USA,,,8.0,14.0,0.57
1301,100244,John Alexander,29.6427104723,190.0,,R,AUS,,,554.0,412.0,1.34
1302,100179,Karl Meiler,31.819301848,178.0,,R,GER,,,252.0,192.0,1.31
1303,100508,Peter Spang,23.2607802875,,,R,GER,,,,3.0,
1304,100322,Emilio Montano,27.1841204654,,,R,MEX,,,20.0,50.0,0.4
1305,100210,Steve Docherty,30.6694045175,,,R,AUS,,,46.0,76.0,0.61
1306,100473,Glenn Petrovic,23.8439425051,,,R,USA,,,2.0,10.0,0.2
1307,100090,Dick Crealy,36.2984257358,,,R,AUS,,,310.0,302.0,1.03
1308,100564,Cary Stansbury,22.2203969884,196.0,,R,USA,,,7.0,22.0,0.32
1309,100565,Lloyd Bourne,22.2176591376,190.0,,R,USA,,,68.0,91.0,0.75
1310,100326,Russell Simpson,26.8692676249,188.0,,R,NZL,,,146.0,209.0,0.7
1311,100749,Dave Siegler,19.6002737851,,,R,USA,,,15.0,25.0,0.6
1312,100597,Jay Lapidus,21.6837782341,188.0,,L,USA,,,76.0,106.0,0.72
1313,100790,Bruce Derlin,19.1047227926,180.0,,L,NZL,,,36.0,65.0,0.55
1314,100135,Onny Parun,28.1697467488,188.0,20.0,R,NZL,,,377.0,331.0,1.14
1315,100726,Greg Whitecross,19.8110882957,185.0,,R,AUS,,,10.0,35.0,0.29
1316,100631,Tim Wilkison,26.8692676249,180.0,23.0,L,USA,,,294.0,298.0,0.99
1317,100519,Scott Mccain,22.9733059548,180.0,,R,USA,,,22.0,47.0,0.47
1318,100489,Larry Stefanki,23.4551676934,178.0,,R,USA,,,53.0,87.0,0.61
1319,107699,Mark Lewis,,,,R,NZL,,,3.0,6.0,0.5
1320,100334,Ernie Ewert,26.5872689938,,,R,AUS,,,19.0,32.0,0.59
1321,100224,Peter Campbell,30.1546885695,,,R,AUS,,,4.0,23.0,0.17
1322,100227,Alvin Gardiner,29.9000684463,,,R,AUS,,,31.0,87.0,0.36
1323,100416,Bill Maze,24.9062286105,,,R,USA,,,12.0,32.0,0.38
1324,100678,Bill Gilmour,20.605065024,,,R,AUS,,,1.0,3.0,0.33
1325,100573,Ron Hightower,22.0670773443,185.0,,R,USA,,,7.0,20.0,0.35
1326,100638,David Mustard,21.0212183436,180.0,,L,NZL,,,14.0,36.0,0.39
1327,100223,Jeff Simpson,30.1875427789,,,R,NZL,,,44.0,89.0,0.49
1328,100285,Rod Frawley,28.2984257358,185.0,43.0,R,AUS,,,107.0,136.0,0.79
1329,100656,Ivan Lendl,23.0746064339,188.0,1.0,R,USA,,,1076.0,242.0,4.45
1330,100174,Manuel Orantes,24.5585215606,178.0,2.0,L,ESP,,,708.0,285.0,2.48
1331,100513,Hugo Roverano,23.8685831622,,,R,URU,,,6.0,9.0,0.67
1332,100453,Jose Luis Damiani,24.8542094456,185.0,32.0,R,URU,,,63.0,74.0,0.85
1333,100530,Andreas Maurer,28.1587953457,175.0,24.0,R,GER,,,116.0,144.0,0.81
1334,100809,Juan Aguilera,19.6550308008,183.0,,R,ESP,,,147.0,141.0,1.04
1335,100417,Hans Gildemeister,24.1013004791,183.0,12.0,R,CHI,,,214.0,144.0,1.49
1336,100403,Rolf Gehring,25.9383983573,185.0,30.0,R,GER,,,122.0,146.0,0.84
1337,100599,Bernard Boileau,22.4804928131,185.0,,R,BEL,,,50.0,54.0,0.93
1338,100402,Francisco Gonzalez,22.6940451745,193.0,40.0,R,PAR,,,113.0,173.0,0.65
1339,100922,Roberto Arguello,18.5160848734,173.0,,U,ARG,,,61.0,84.0,0.73
1340,100636,Gustavo Tiberti,21.9329226557,175.0,,R,ARG,,,13.0,28.0,0.46
